solver,metric,snr,value
TSTEPWISE,AvgL,1.200000,2.185000
TSTEPWISE,AvgT,1.200000,6.215000
TSTEPWISE,FDR,1.300000,0.026515
TSTEPWISE,TPR,1.300000,0.986500
TSTEPWISE,AvgL,1.300000,1.945000
TSTEPWISE,AvgT,1.300000,5.980000
TSTEPWISE,FDR,1.400000,0.028637
TSTEPWISE,TPR,1.400000,0.987500
TSTEPWISE,AvgL,1.400000,1.575000
TSTEPWISE,AvgT,1.400000,5.815000
TSTEPWISE,FDR,1.500000,0.024505
TSTEPWISE,TPR,1.500000,0.995500
TSTEPWISE,AvgL,1.500000,1.335000
TSTEPWISE,AvgT,1.500000,5.655000
TSTEPWISE,FDR,1.600000,0.033214
TSTEPWISE,TPR,1.600000,0.998000
TSTEPWISE,AvgL,1.600000,1.375000
TSTEPWISE,AvgT,1.600000,5.815000
TSTEPWISE,FDR,1.700000,0.025017
TSTEPWISE,TPR,1.700000,1.000000
TSTEPWISE,AvgL,1.700000,1.195000
TSTEPWISE,AvgT,1.700000,5.670000
TSTEPWISE,FDR,1.800000,0.023379
TSTEPWISE,TPR,1.800000,0.999000
TSTEPWISE,AvgL,1.800000,1.190000
TSTEPWISE,AvgT,1.800000,5.800000
TSTEPWISE,FDR,1.900000,0.024848
TSTEPWISE,TPR,1.900000,1.000000
TSTEPWISE,AvgL,1.900000,1.155000
TSTEPWISE,AvgT,1.900000,5.755000
TSTEPWISE,FDR,2.000000,0.028037
TSTEPWISE,TPR,2.000000,1.000000
TSTEPWISE,AvgL,2.000000,1.195000
TSTEPWISE,AvgT,2.000000,5.670000
TSTEPWISE,FDR,5.000000,0.029563
TSTEPWISE,TPR,5.000000,1.000000
TSTEPWISE,AvgL,5.000000,1.175000
TSTEPWISE,AvgT,5.000000,5.595000
TOMP,FDR,0.100000,0.012500
TOMP,TPR,0.100000,0.002500
TOMP,AvgL,0.100000,2.915000
TOMP,AvgT,0.100000,5.545000
TOMP,FDR,0.200000,0.022500
TOMP,TPR,0.200000,0.015000
TOMP,AvgL,0.200000,5.025000
TOMP,AvgT,0.200000,5.195000
TOMP,FDR,0.300000,0.011667
TOMP,TPR,0.300000,0.035500
TOMP,AvgL,0.300000,6.370000
TOMP,AvgT,0.300000,5.070000
TOMP,FDR,0.400000,0.008667
TOMP,TPR,0.400000,0.100500
TOMP,AvgL,0.400000,7.130000
TOMP,AvgT,0.400000,5.495000
TOMP,FDR,0.500000,0.016667
TOMP,TPR,0.500000,0.181000
TOMP,AvgL,0.500000,7.210000
TOMP,AvgT,0.500000,6.160000
TOMP,FDR,0.600000,0.009514
TOMP,TPR,0.600000,0.322500
TOMP,AvgL,0.600000,6.405000
TOMP,AvgT,0.600000,6.245000
TOMP,FDR,0.700000,0.026230
TOMP,TPR,0.700000,0.490000
TOMP,AvgL,0.700000,5.260000
TOMP,AvgT,0.700000,6.485000
TOMP,FDR,0.800000,0.015689
TOMP,TPR,0.800000,0.640000
TOMP,AvgL,0.800000,4.820000
TOMP,AvgT,0.800000,7.175000
TOMP,FDR,0.900000,0.017564
TOMP,TPR,0.900000,0.784000
TOMP,AvgL,0.900000,3.910000
TOMP,AvgT,0.900000,7.135000
TOMP,FDR,1.000000,0.024058
TOMP,TPR,1.000000,0.889000
TOMP,AvgL,1.000000,3.195000
TOMP,AvgT,1.000000,6.615000
TOMP,FDR,1.100000,0.025783
TOMP,TPR,1.100000,0.925500
TOMP,AvgL,1.100000,2.525000
TOMP,AvgT,1.100000,6.280000
TOMP,FDR,1.200000,0.027420
TOMP,TPR,1.200000,0.954500
TOMP,AvgL,1.200000,2.225000
TOMP,AvgT,1.200000,6.040000
TOMP,FDR,1.300000,0.028432
TOMP,TPR,1.300000,0.984500
TOMP,AvgL,1.300000,1.805000
TOMP,AvgT,1.300000,5.985000
TOMP,FDR,1.400000,0.029960
TOMP,TPR,1.400000,0.990000
TOMP,AvgL,1.400000,1.620000
TOMP,AvgT,1.400000,5.835000
TOMP,FDR,1.500000,0.022883
TOMP,TPR,1.500000,0.996000
TOMP,AvgL,1.500000,1.485000
TOMP,AvgT,1.500000,5.870000
TOMP,FDR,1.600000,0.032474
TOMP,TPR,1.600000,0.997500
TOMP,AvgL,1.600000,1.290000
TOMP,AvgT,1.600000,5.525000
TOMP,FDR,1.700000,0.024318
TOMP,TPR,1.700000,1.000000
TOMP,AvgL,1.700000,1.205000
TOMP,AvgT,1.700000,5.725000
TOMP,FDR,1.800000,0.028396
TOMP,TPR,1.800000,0.999500
TOMP,AvgL,1.800000,1.225000
TOMP,AvgT,1.800000,5.845000
TOMP,FDR,1.900000,0.027262
TOMP,TPR,1.900000,0.999500
TOMP,AvgL,1.900000,1.185000
TOMP,AvgT,1.900000,5.730000
TOMP,FDR,2.000000,0.026970
TOMP,TPR,2.000000,1.000000
TOMP,AvgL,2.000000,1.190000
TOMP,AvgT,2.000000,5.620000
TOMP,FDR,5.000000,0.025227
TOMP,TPR,5.000000,1.000000
TOMP,AvgL,5.000000,1.140000
TOMP,AvgT,5.000000,5.580000
TGP,FDR,0.100000,0.007500
TGP,TPR,0.100000,0.003000
TGP,AvgL,0.100000,2.875000
TGP,AvgT,0.100000,5.515000
TGP,FDR,0.200000,0.017500
TGP,TPR,0.200000,0.019500
TGP,AvgL,0.200000,5.105000
TGP,AvgT,0.200000,5.270000
TGP,FDR,0.300000,0.007917
TGP,TPR,0.300000,0.034500
TGP,AvgL,0.300000,6.310000
TGP,AvgT,0.300000,5.235000
TGP,FDR,0.400000,0.011667
TGP,TPR,0.400000,0.103500
TGP,AvgL,0.400000,7.165000
TGP,AvgT,0.400000,5.550000
TGP,FDR,0.500000,0.017833
TGP,TPR,0.500000,0.173500
TGP,AvgL,0.500000,7.200000
TGP,AvgT,0.500000,5.975000
TGP,FDR,0.600000,0.009669
TGP,TPR,0.600000,0.301500
TGP,AvgL,0.600000,6.705000
TGP,AvgT,0.600000,6.435000
TGP,FDR,0.700000,0.029310
TGP,TPR,0.700000,0.487000
TGP,AvgL,0.700000,5.440000
TGP,AvgT,0.700000,6.530000
TGP,FDR,0.800000,0.018585
TGP,TPR,0.800000,0.629000
TGP,AvgL,0.800000,4.790000
TGP,AvgT,0.800000,6.830000
TGP,FDR,0.900000,0.019937
TGP,TPR,0.900000,0.785000
TGP,AvgL,0.900000,3.590000
TGP,AvgT,0.900000,6.775000
TGP,FDR,1.000000,0.022706
TGP,TPR,1.000000,0.879500
TGP,AvgL,1.000000,2.935000
TGP,AvgT,1.000000,6.650000
TGP,FDR,1.100000,0.029923
TGP,TPR,1.100000,0.931500
TGP,AvgL,1.100000,2.410000
TGP,AvgT,1.100000,6.300000
TGP,FDR,1.200000,0.030722
TGP,TPR,1.200000,0.960000
TGP,AvgL,1.200000,2.120000
TGP,AvgT,1.200000,6.155000
TGP,FDR,1.300000,0.027689
TGP,TPR,1.300000,0.983500
TGP,AvgL,1.300000,1.845000
TGP,AvgT,1.300000,5.885000
TGP,FDR,1.400000,0.033504
TGP,TPR,1.400000,0.988500
TGP,AvgL,1.400000,1.420000
TGP,AvgT,1.400000,5.805000
TGP,FDR,1.500000,0.024515
TGP,TPR,1.500000,0.994500
TGP,AvgL,1.500000,1.320000
TGP,AvgT,1.500000,5.775000
TGP,FDR,1.600000,0.034992
TGP,TPR,1.600000,0.996500
TGP,AvgL,1.600000,1.380000
TGP,AvgT,1.600000,5.675000
TGP,FDR,1.700000,0.021970
TGP,TPR,1.700000,1.000000
TGP,AvgL,1.700000,1.165000
TGP,AvgT,1.700000,5.745000
TGP,FDR,1.800000,0.027167
TGP,TPR,1.800000,0.999500
TGP,AvgL,1.800000,1.175000
TGP,AvgT,1.800000,5.780000
TGP,FDR,1.900000,0.022803
TGP,TPR,1.900000,0.999500
TGP,AvgL,1.900000,1.120000
TGP,AvgT,1.900000,5.605000
TGP,FDR,2.000000,0.028916
TGP,TPR,2.000000,0.999500
TGP,AvgL,2.000000,1.230000
TGP,AvgT,2.000000,5.570000
TGP,FDR,5.000000,0.029487
TGP,TPR,5.000000,1.000000
TGP,AvgL,5.000000,1.175000
TGP,AvgT,5.000000,5.535000
TACGP,FDR,0.100000,0.002500
TACGP,TPR,0.100000,0.004000
TACGP,AvgL,0.100000,2.880000
TACGP,AvgT,0.100000,5.520000
TACGP,FDR,0.200000,0.022500
TACGP,TPR,0.200000,0.019000
TACGP,AvgL,0.200000,5.120000
TACGP,AvgT,0.200000,5.375000
TACGP,FDR,0.300000,0.017917
TACGP,TPR,0.300000,0.037500
TACGP,AvgL,0.300000,6.230000
TACGP,AvgT,0.300000,5.225000
TACGP,FDR,0.400000,0.010417
