solver,metric,snr,value
ONDEMAND,AvgL,0.700000,7.300000
ONDEMAND,AvgT,0.700000,8.000000
ONDEMAND,FDR,0.800000,0.092947
ONDEMAND,TPR,0.800000,0.570000
ONDEMAND,AvgL,0.800000,5.100000
ONDEMAND,AvgT,0.800000,6.700000
ONDEMAND,FDR,0.900000,0.052063
ONDEMAND,TPR,0.900000,0.650000
ONDEMAND,AvgL,0.900000,4.600000
ONDEMAND,AvgT,0.900000,20.500000
ONDEMAND,FDR,1.000000,0.034488
ONDEMAND,TPR,1.000000,0.670000
ONDEMAND,AvgL,1.000000,3.900000
ONDEMAND,AvgT,1.000000,5.300000
ONDEMAND,FDR,1.100000,0.046364
ONDEMAND,TPR,1.100000,0.850000
ONDEMAND,AvgL,1.100000,3.000000
ONDEMAND,AvgT,1.100000,7.400000
ONDEMAND,FDR,1.200000,0.042702
ONDEMAND,TPR,1.200000,0.820000
ONDEMAND,AvgL,1.200000,3.600000
ONDEMAND,AvgT,1.200000,20.600000
ONDEMAND,FDR,1.300000,0.050682
ONDEMAND,TPR,1.300000,0.800000
ONDEMAND,AvgL,1.300000,3.600000
ONDEMAND,AvgT,1.300000,12.200000
ONDEMAND,FDR,1.400000,0.061793
ONDEMAND,TPR,1.400000,0.850000
ONDEMAND,AvgL,1.400000,3.300000
ONDEMAND,AvgT,1.400000,16.600000
ONDEMAND,FDR,1.500000,0.026667
ONDEMAND,TPR,1.500000,0.930000
ONDEMAND,AvgL,1.500000,2.100000
ONDEMAND,AvgT,1.500000,5.900000
ONDEMAND,FDR,1.600000,0.059441
ONDEMAND,TPR,1.600000,0.950000
ONDEMAND,AvgL,1.600000,2.200000
ONDEMAND,AvgT,1.600000,4.800000
ONDEMAND,FDR,1.700000,0.000000
ONDEMAND,TPR,1.700000,0.990000
ONDEMAND,AvgL,1.700000,1.900000
ONDEMAND,AvgT,1.700000,4.700000
ONDEMAND,FDR,1.800000,0.043939
ONDEMAND,TPR,1.800000,1.000000
ONDEMAND,AvgL,1.800000,2.900000
ONDEMAND,AvgT,1.800000,15.400000
ONDEMAND,FDR,1.900000,0.037273
ONDEMAND,TPR,1.900000,0.990000
ONDEMAND,AvgL,1.900000,2.300000
ONDEMAND,AvgT,1.900000,7.000000
ONDEMAND,FDR,2.000000,0.060606
ONDEMAND,TPR,2.000000,0.990000
ONDEMAND,AvgL,2.000000,2.700000
ONDEMAND,AvgT,2.000000,9.000000
ONDEMAND,FDR,5.000000,0.027273
ONDEMAND,TPR,5.000000,1.000000
ONDEMAND,AvgL,5.000000,1.300000
ONDEMAND,AvgT,5.000000,4.900000
SKIPL_5p,FDR,0.100000,0.000000
SKIPL_5p,TPR,0.100000,0.000000
SKIPL_5p,AvgL,0.100000,5.000000
SKIPL_5p,AvgT,0.100000,16.000000
SKIPL_5p,FDR,0.200000,0.000000
SKIPL_5p,TPR,0.200000,0.010000
SKIPL_5p,AvgL,0.200000,5.000000
SKIPL_5p,AvgT,0.200000,2.800000
SKIPL_5p,FDR,0.300000,0.050000
SKIPL_5p,TPR,0.300000,0.010000
SKIPL_5p,AvgL,0.300000,5.000000
SKIPL_5p,AvgT,0.300000,3.100000
SKIPL_5p,FDR,0.400000,0.025000
SKIPL_5p,TPR,0.400000,0.210000
SKIPL_5p,AvgL,0.400000,5.000000
SKIPL_5p,AvgT,0.400000,4.300000
SKIPL_5p,FDR,0.500000,0.041667
SKIPL_5p,TPR,0.500000,0.170000
SKIPL_5p,AvgL,0.500000,5.000000
SKIPL_5p,AvgT,0.500000,3.600000
SKIPL_5p,FDR,0.600000,0.083333
SKIPL_5p,TPR,0.600000,0.330000
