solver,metric,snr,value
SKIPL_20p,TPR,0.200000,0.022500
SKIPL_20p,AvgL,0.200000,20.000000
SKIPL_20p,AvgT,0.200000,5.985000
SKIPL_20p,FDR,0.300000,0.028750
SKIPL_20p,TPR,0.300000,0.061500
SKIPL_20p,AvgL,0.300000,20.000000
SKIPL_20p,AvgT,0.300000,6.280000
SKIPL_20p,FDR,0.400000,0.016167
SKIPL_20p,TPR,0.400000,0.117000
SKIPL_20p,AvgL,0.400000,20.000000
SKIPL_20p,AvgT,0.400000,6.720000
SKIPL_20p,FDR,0.500000,0.014512
SKIPL_20p,TPR,0.500000,0.222500
SKIPL_20p,AvgL,0.500000,20.000000
SKIPL_20p,AvgT,0.500000,7.330000
SKIPL_20p,FDR,0.600000,0.018151
SKIPL_20p,TPR,0.600000,0.309000
SKIPL_20p,AvgL,0.600000,20.000000
SKIPL_20p,AvgT,0.600000,7.855000
SKIPL_20p,FDR,0.700000,0.012117
SKIPL_20p,TPR,0.700000,0.433500
SKIPL_20p,AvgL,0.700000,20.000000
SKIPL_20p,AvgT,0.700000,8.160000
SKIPL_20p,FDR,0.800000,0.014331
SKIPL_20p,TPR,0.800000,0.561500
SKIPL_20p,AvgL,0.800000,20.000000
SKIPL_20p,AvgT,0.800000,8.220000
SKIPL_20p,FDR,0.900000,0.016901
SKIPL_20p,TPR,0.900000,0.700000
SKIPL_20p,AvgL,0.900000,20.000000
SKIPL_20p,AvgT,0.900000,8.580000
SKIPL_20p,FDR,1.000000,0.010966
SKIPL_20p,TPR,1.000000,0.826500
SKIPL_20p,AvgL,1.000000,20.000000
SKIPL_20p,AvgT,1.000000,9.070000
SKIPL_20p,FDR,1.100000,0.017391
SKIPL_20p,TPR,1.100000,0.902000
SKIPL_20p,AvgL,1.100000,20.000000
SKIPL_20p,AvgT,1.100000,9.075000
SKIPL_20p,FDR,1.200000,0.013652
SKIPL_20p,TPR,1.200000,0.938500
SKIPL_20p,AvgL,1.200000,20.000000
SKIPL_20p,AvgT,1.200000,8.670000
SKIPL_20p,FDR,1.300000,0.016944
SKIPL_20p,TPR,1.300000,0.965000
SKIPL_20p,AvgL,1.300000,20.000000
SKIPL_20p,AvgT,1.300000,8.650000
SKIPL_20p,FDR,1.400000,0.019311
SKIPL_20p,TPR,1.400000,0.983000
SKIPL_20p,AvgL,1.400000,20.000000
SKIPL_20p,AvgT,1.400000,7.970000
SKIPL_20p,FDR,1.500000,0.014879
SKIPL_20p,TPR,1.500000,0.992000
SKIPL_20p,AvgL,1.500000,20.000000
SKIPL_20p,AvgT,1.500000,7.895000
SKIPL_20p,FDR,1.600000,0.015818
SKIPL_20p,TPR,1.600000,0.993500
SKIPL_20p,AvgL,1.600000,20.000000
SKIPL_20p,AvgT,1.600000,7.290000
SKIPL_20p,FDR,1.700000,0.012576
SKIPL_20p,TPR,1.700000,0.997500
SKIPL_20p,AvgL,1.700000,20.000000
SKIPL_20p,AvgT,1.700000,7.220000
SKIPL_20p,FDR,1.800000,0.020227
SKIPL_20p,TPR,1.800000,1.000000
SKIPL_20p,AvgL,1.800000,20.000000
SKIPL_20p,AvgT,1.800000,6.915000
SKIPL_20p,FDR,1.900000,0.013985
SKIPL_20p,TPR,1.900000,0.999500
SKIPL_20p,AvgL,1.900000,20.000000
SKIPL_20p,AvgT,1.900000,6.735000
SKIPL_20p,FDR,2.000000,0.016894
SKIPL_20p,TPR,2.000000,0.999500
SKIPL_20p,AvgL,2.000000,20.000000
SKIPL_20p,AvgT,2.000000,6.535000
SKIPL_20p,FDR,5.000000,0.020303
SKIPL_20p,TPR,5.000000,1.000000
SKIPL_20p,AvgL,5.000000,20.000000
SKIPL_20p,AvgT,5.000000,6.115000
