solver,metric,snr,value
Laplace,TPR,0.200000,0.010000
Laplace,AvgL,0.200000,7.400000
Laplace,AvgT,0.200000,4.600000
Laplace,FDR,0.300000,0.050000
Laplace,TPR,0.300000,0.030000
Laplace,AvgL,0.300000,6.000000
Laplace,AvgT,0.300000,5.000000
Laplace,FDR,0.400000,0.033333
Laplace,TPR,0.400000,0.130000
Laplace,AvgL,0.400000,7.100000
Laplace,AvgT,0.400000,6.300000
Laplace,FDR,0.500000,0.058333
Laplace,TPR,0.500000,0.190000
Laplace,AvgL,0.500000,7.200000
Laplace,AvgT,0.500000,6.600000
Laplace,FDR,0.600000,0.058333
Laplace,TPR,0.600000,0.290000
Laplace,AvgL,0.600000,6.700000
Laplace,AvgT,0.600000,6.500000
Laplace,FDR,0.700000,0.016667
Laplace,TPR,0.700000,0.400000
Laplace,AvgL,0.700000,5.900000
Laplace,AvgT,0.700000,6.700000
Laplace,FDR,0.800000,0.048611
Laplace,TPR,0.800000,0.660000
Laplace,AvgL,0.800000,3.900000
Laplace,AvgT,0.800000,6.900000
Laplace,FDR,0.900000,0.014286
Laplace,TPR,0.900000,0.750000
Laplace,AvgL,0.900000,3.600000
Laplace,AvgT,0.900000,7.400000
Laplace,FDR,1.000000,0.030202
Laplace,TPR,1.000000,0.880000
Laplace,AvgL,1.000000,2.400000
Laplace,AvgT,1.000000,7.000000
Laplace,FDR,1.100000,0.000000
Laplace,TPR,1.100000,0.980000
Laplace,AvgL,1.100000,2.700000
Laplace,AvgT,1.100000,6.000000
Laplace,FDR,1.200000,0.009091
Laplace,TPR,1.200000,0.980000
Laplace,AvgL,1.200000,1.400000
Laplace,AvgT,1.200000,5.900000
Laplace,FDR,1.300000,0.000000
Laplace,TPR,1.300000,0.980000
Laplace,AvgL,1.300000,1.700000
Laplace,AvgT,1.300000,6.800000
Laplace,FDR,1.400000,0.018182
Laplace,TPR,1.400000,0.980000
Laplace,AvgL,1.400000,1.400000
Laplace,AvgT,1.400000,5.600000
Laplace,FDR,1.500000,0.018182
Laplace,TPR,1.500000,1.000000
Laplace,AvgL,1.500000,1.200000
Laplace,AvgT,1.500000,5.300000
Laplace,FDR,1.600000,0.045455
Laplace,TPR,1.600000,1.000000
Laplace,AvgL,1.600000,1.500000
Laplace,AvgT,1.600000,6.200000
Laplace,FDR,1.700000,0.025758
Laplace,TPR,1.700000,1.000000
Laplace,AvgL,1.700000,1.100000
Laplace,AvgT,1.700000,5.400000
Laplace,FDR,1.800000,0.041259
Laplace,TPR,1.800000,1.000000
Laplace,AvgL,1.800000,1.200000
Laplace,AvgT,1.800000,5.100000
Laplace,FDR,1.900000,0.018182
Laplace,TPR,1.900000,1.000000
Laplace,AvgL,1.900000,1.300000
Laplace,AvgT,1.900000,5.700000
Laplace,FDR,2.000000,0.018182
Laplace,TPR,2.000000,1.000000
Laplace,AvgL,2.000000,1.200000
Laplace,AvgT,2.000000,5.800000
Laplace,FDR,5.000000,0.036364
Laplace,TPR,5.000000,1.000000
Laplace,AvgL,5.000000,1.200000
Laplace,AvgT,5.000000,5.700000
Gumbel,FDR,0.100000,0.000000
Gumbel,TPR,0.100000,0.000000
Gumbel,AvgL,0.100000,1.600000
Gumbel,AvgT,0.100000,5.700000
Gumbel,FDR,0.200000,0.100000
Gumbel,TPR,0.200000,0.030000
Gumbel,AvgL,0.200000,7.800000
Gumbel,AvgT,0.200000,6.100000
Gumbel,FDR,0.300000,0.050000
Gumbel,TPR,0.300000,0.030000
Gumbel,AvgL,0.300000,6.600000
Gumbel,AvgT,0.300000,5.000000
Gumbel,FDR,0.400000,0.033333
Gumbel,TPR,0.400000,0.170000
Gumbel,AvgL,0.400000,5.500000
Gumbel,AvgT,0.400000,5.500000
Gumbel,FDR,0.500000,0.050000
Gumbel,TPR,0.500000,0.180000
Gumbel,AvgL,0.500000,6.600000
Gumbel,AvgT,0.500000,4.900000
Gumbel,FDR,0.600000,0.058333
Gumbel,TPR,0.600000,0.240000
Gumbel,AvgL,0.600000,6.100000
Gumbel,AvgT,0.600000,5.800000
Gumbel,FDR,0.700000,0.020000
Gumbel,TPR,0.700000,0.400000
Gumbel,AvgL,0.700000,6.300000
Gumbel,AvgT,0.700000,8.400000
Gumbel,FDR,0.800000,0.047500
Gumbel,TPR,0.800000,0.660000
Gumbel,AvgL,0.800000,4.000000
Gumbel,AvgT,0.800000,6.800000
Gumbel,FDR,0.900000,0.025397
Gumbel,TPR,0.900000,0.750000
Gumbel,AvgL,0.900000,3.200000
Gumbel,AvgT,0.900000,6.400000
Gumbel,FDR,1.000000,0.030202
Gumbel,TPR,1.000000,0.890000
Gumbel,AvgL,1.000000,2.300000
Gumbel,AvgT,1.000000,6.700000
Gumbel,FDR,1.100000,0.019091
Gumbel,TPR,1.100000,0.980000
Gumbel,AvgL,1.100000,1.700000
Gumbel,AvgT,1.100000,6.600000
Gumbel,FDR,1.200000,0.009091
Gumbel,TPR,1.200000,0.970000
Gumbel,AvgL,1.200000,1.900000
Gumbel,AvgT,1.200000,5.700000
Gumbel,FDR,1.300000,0.000000
Gumbel,TPR,1.300000,0.980000
Gumbel,AvgL,1.300000,2.200000
Gumbel,AvgT,1.300000,6.200000
Gumbel,FDR,1.400000,0.000000
Gumbel,TPR,1.400000,0.980000
Gumbel,AvgL,1.400000,1.300000
Gumbel,AvgT,1.400000,6.000000
Gumbel,FDR,1.500000,0.025758
Gumbel,TPR,1.500000,1.000000
Gumbel,AvgL,1.500000,1.100000
Gumbel,AvgT,1.500000,5.700000
